"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","QGDP","TOT","PC_CHGPY","Q","2003-Q2",-1.97190001,
"PRT","QGDP","TOT","PC_CHGPY","Q","2003-Q3",-0.651382451,
"PRT","QGDP","TOT","PC_CHGPY","Q","2003-Q4",0.473932977,
"PRT","QGDP","TOT","PC_CHGPY","Q","2004-Q1",1.274706115,
"PRT","QGDP","TOT","PC_CHGPY","Q","2004-Q2",2.767450994,
"PRT","QGDP","TOT","PC_CHGPY","Q","2004-Q3",1.903675089,
"PRT","QGDP","TOT","PC_CHGPY","Q","2004-Q4",1.219915938,
"PRT","QGDP","TOT","PC_CHGPY","Q","2005-Q1",1.085613464,
"PRT","QGDP","TOT","PC_CHGPY","Q","2005-Q2",0.881126993,
"PRT","QGDP","TOT","PC_CHGPY","Q","2005-Q3",0.365490739,
"PRT","QGDP","TOT","PC_CHGPY","Q","2005-Q4",0.79709233,
"PRT","QGDP","TOT","PC_CHGPY","Q","2006-Q1",0.845485679,
"PRT","QGDP","TOT","PC_CHGPY","Q","2006-Q2",1.444794216,
"PRT","QGDP","TOT","PC_CHGPY","Q","2006-Q3",1.810916905,
"PRT","QGDP","TOT","PC_CHGPY","Q","2006-Q4",2.39958247,
"PRT","QGDP","TOT","PC_CHGPY","Q","2007-Q1",2.638146476,
"PRT","QGDP","TOT","PC_CHGPY","Q","2007-Q2",2.10749605,
"PRT","QGDP","TOT","PC_CHGPY","Q","2007-Q3",2.433312185,
"PRT","QGDP","TOT","PC_CHGPY","Q","2007-Q4",2.846505813,
"PRT","QGDP","TOT","PC_CHGPY","Q","2008-Q1",1.783361064,
"PRT","QGDP","TOT","PC_CHGPY","Q","2008-Q2",0.835148152,
"PRT","QGDP","TOT","PC_CHGPY","Q","2008-Q3",0.544806431,
"PRT","QGDP","TOT","PC_CHGPY","Q","2008-Q4",-1.851532345,
"PRT","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-4.328946865,
"PRT","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-3.769342325,
"PRT","QGDP","TOT","PC_CHGPY","Q","2009-Q3",-2.840185393,
"PRT","QGDP","TOT","PC_CHGPY","Q","2009-Q4",-1.521659332,
"PRT","QGDP","TOT","PC_CHGPY","Q","2010-Q1",1.852117731,
"PRT","QGDP","TOT","PC_CHGPY","Q","2010-Q2",2.323261872,
"PRT","QGDP","TOT","PC_CHGPY","Q","2010-Q3",1.513466221,
"PRT","QGDP","TOT","PC_CHGPY","Q","2010-Q4",1.268103738,
"PRT","QGDP","TOT","PC_CHGPY","Q","2011-Q1",-0.222233209,
"PRT","QGDP","TOT","PC_CHGPY","Q","2011-Q2",-1.196017007,
"PRT","QGDP","TOT","PC_CHGPY","Q","2011-Q3",-2.049629081,
"PRT","QGDP","TOT","PC_CHGPY","Q","2011-Q4",-3.310166708,
"PRT","QGDP","TOT","PC_CHGPY","Q","2012-Q1",-3.19826619,
"PRT","QGDP","TOT","PC_CHGPY","Q","2012-Q2",-4.091744129,
"PRT","QGDP","TOT","PC_CHGPY","Q","2012-Q3",-4.428694766,
"PRT","QGDP","TOT","PC_CHGPY","Q","2012-Q4",-4.527642954,
"PRT","QGDP","TOT","PC_CHGPY","Q","2013-Q1",-3.604207477,
"PRT","QGDP","TOT","PC_CHGPY","Q","2013-Q2",-1.546055897,
"PRT","QGDP","TOT","PC_CHGPY","Q","2013-Q3",-0.560105728,
"PRT","QGDP","TOT","PC_CHGPY","Q","2013-Q4",2.143056093,
"PRT","QGDP","TOT","PC_CHGPY","Q","2014-Q1",1.066874721,
"PRT","QGDP","TOT","PC_CHGPY","Q","2014-Q2",0.639918033,
"PRT","QGDP","TOT","PC_CHGPY","Q","2014-Q3",0.875727424,
"PRT","QGDP","TOT","PC_CHGPY","Q","2014-Q4",0.590349244,
"PRT","QGDP","TOT","PC_CHGPY","Q","2015-Q1",1.892981477,
"PRT","QGDP","TOT","PC_CHGPY","Q","2015-Q2",1.857357964,
"PRT","QGDP","TOT","PC_CHGPY","Q","2015-Q3",1.876774457,
"PRT","QGDP","TOT","PC_CHGPY","Q","2015-Q4",1.543573076,
"PRT","QGDP","TOT","PC_CHGPY","Q","2016-Q1",1.363934383,
"PRT","QGDP","TOT","PC_CHGPY","Q","2016-Q2",1.365877713,
"PRT","QGDP","TOT","PC_CHGPY","Q","2016-Q3",2.439463797,
"PRT","QGDP","TOT","PC_CHGPY","Q","2016-Q4",2.901011108,
"PRT","QGDP","TOT","PC_CHGPY","Q","2017-Q1",3.622097634,
"PRT","QGDP","TOT","PC_CHGPY","Q","2017-Q2",3.834597164,
"PRT","QGDP","TOT","PC_CHGPY","Q","2017-Q3",3.342896141,
"PRT","QGDP","TOT","PC_CHGPY","Q","2017-Q4",3.233822787,
"PRT","QGDP","TOT","PC_CHGPY","Q","2018-Q1",2.796210245,
"PRT","QGDP","TOT","PC_CHGPY","Q","2018-Q2",3.125282254,
"PRT","QGDP","TOT","PC_CHGPY","Q","2018-Q3",2.94867106,
"PRT","QGDP","TOT","PC_CHGPY","Q","2018-Q4",2.531041773,
"PRT","QGDP","TOT","PC_CHGPY","Q","2019-Q1",2.585910507,"P"
"PRT","QGDP","TOT","PC_CHGPY","Q","2019-Q2",2.384903555,"P"
"PRT","QGDP","TOT","PC_CHGPY","Q","2019-Q3",2.338604374,"P"
"PRT","QGDP","TOT","PC_CHGPY","Q","2019-Q4",2.64651437,"P"
"PRT","QGDP","TOT","PC_CHGPY","Q","2020-Q1",-2.196399194,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","2020-Q2",-16.381942263,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","2020-Q3",-5.606649442,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","2020-Q4",-6.099536751,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","2021-Q1",-5.321465887,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","2021-Q2",15.474737564,"E"
"SVK","QGDP","TOT","PC_CHGPP","Q","1993-Q2",1.3909376,"E"
"SVK","QGDP","TOT","PC_CHGPP","Q","1993-Q3",1.159824799,"E"
"SVK","QGDP","TOT","PC_CHGPP","Q","1993-Q4",1.506506636,"E"
"SVK","QGDP","TOT","PC_CHGPP","Q","1994-Q1",1.788229087,"E"
"SVK","QGDP","TOT","PC_CHGPP","Q","1994-Q2",1.218534052,"E"
"SVK","QGDP","TOT","PC_CHGPP","Q","1994-Q3",1.899671272,"E"
"SVK","QGDP","TOT","PC_CHGPP","Q","1994-Q4",1.416354765,"E"
"SVK","QGDP","TOT","PC_CHGPP","Q","1995-Q1",1.511778423,
"SVK","QGDP","TOT","PC_CHGPP","Q","1995-Q2",1.661851719,
"SVK","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.601860852,
"SVK","QGDP","TOT","PC_CHGPP","Q","1995-Q4",1.894896104,
"SVK","QGDP","TOT","PC_CHGPP","Q","1996-Q1",1.686164431,
"SVK","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.193006855,
"SVK","QGDP","TOT","PC_CHGPP","Q","1996-Q3",2.489909226,
"SVK","QGDP","TOT","PC_CHGPP","Q","1996-Q4",1.963565146,
"SVK","QGDP","TOT","PC_CHGPP","Q","1997-Q1",0.999883742,
"SVK","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.48283473,
"SVK","QGDP","TOT","PC_CHGPP","Q","1997-Q3",1.646974532,
"SVK","QGDP","TOT","PC_CHGPP","Q","1997-Q4",-0.506441589,
"SVK","QGDP","TOT","PC_CHGPP","Q","1998-Q1",1.750225809,
"SVK","QGDP","TOT","PC_CHGPP","Q","1998-Q2",0.02980519,
"SVK","QGDP","TOT","PC_CHGPP","Q","1998-Q3",-0.795944209,
"SVK","QGDP","TOT","PC_CHGPP","Q","1998-Q4",7.456144052,
"SVK","QGDP","TOT","PC_CHGPP","Q","1999-Q1",-3.30779245,
"SVK","QGDP","TOT","PC_CHGPP","Q","1999-Q2",-1.691301585,
"SVK","QGDP","TOT","PC_CHGPP","Q","1999-Q3",-0.625583495,
"SVK","QGDP","TOT","PC_CHGPP","Q","1999-Q4",-0.452638273,
"SVK","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.060264649,
"SVK","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.991193125,
"SVK","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.613404769,
"SVK","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.57139377,
"SVK","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.709212922,
"SVK","QGDP","TOT","PC_CHGPP","Q","2001-Q2",1.047570675,
"SVK","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.400798082,
"SVK","QGDP","TOT","PC_CHGPP","Q","2001-Q4",2.13785337,
"SVK","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.336605487,
"SVK","QGDP","TOT","PC_CHGPP","Q","2002-Q2",1.009991395,
"SVK","QGDP","TOT","PC_CHGPP","Q","2002-Q3",2.222608878,
"SVK","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.685301942,
"SVK","QGDP","TOT","PC_CHGPP","Q","2003-Q1",1.769383428,
"SVK","QGDP","TOT","PC_CHGPP","Q","2003-Q2",1.50382195,
"SVK","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.415598909,
"SVK","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.670976813,
"SVK","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.296243972,
"SVK","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.68053164,
"SVK","QGDP","TOT","PC_CHGPP","Q","2004-Q3",2.296592579,
"SVK","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.535908809,
"SVK","QGDP","TOT","PC_CHGPP","Q","2005-Q1",1.246358307,
"SVK","QGDP","TOT","PC_CHGPP","Q","2005-Q2",2.08499219,
"SVK","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.637233282,
"SVK","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.469374202,
"SVK","QGDP","TOT","PC_CHGPP","Q","2006-Q1",2.370611646,
"SVK","QGDP","TOT","PC_CHGPP","Q","2006-Q2",2.333985282,
"SVK","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.922461103,
"SVK","QGDP","TOT","PC_CHGPP","Q","2006-Q4",2.798236837,
"SVK","QGDP","TOT","PC_CHGPP","Q","2007-Q1",2.115476709,
"SVK","QGDP","TOT","PC_CHGPP","Q","2007-Q2",2.474420598,
"SVK","QGDP","TOT","PC_CHGPP","Q","2007-Q3",2.365599086,
"SVK","QGDP","TOT","PC_CHGPP","Q","2007-Q4",6.352342385,
"SVK","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-2.774263858,
"SVK","QGDP","TOT","PC_CHGPP","Q","2008-Q2",1.244439627,
"SVK","QGDP","TOT","PC_CHGPP","Q","2008-Q3",1.396715193,
"SVK","QGDP","TOT","PC_CHGPP","Q","2008-Q4",1.1719237,
"SVK","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-9.471183928,
"SVK","QGDP","TOT","PC_CHGPP","Q","2009-Q2",1.591828618,
"SVK","QGDP","TOT","PC_CHGPP","Q","2009-Q3",1.644679972,
"SVK","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.841457312,
"SVK","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.63375711,
"SVK","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.097931104,
"SVK","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.068071859,
"SVK","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.671973276,
"SVK","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.426962748,
"SVK","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.767113331,
"SVK","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.568048861,
"SVK","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.887954295,
"SVK","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.484736519,
"SVK","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.269882246,
"SVK","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.160761966,
"SVK","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.08474297,
"SVK","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.019482437,
"SVK","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.31047256,
"SVK","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.449534116,
"SVK","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.568904343,
"SVK","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.632348959,
"SVK","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.727017808,
"SVK","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.902376539,
"SVK","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.019658388,
"SVK","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.699939207,
"SVK","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.181118065,
"SVK","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.124772816,
"SVK","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.739532208,
"SVK","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.148495623,
"SVK","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.272131549,
"SVK","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.404820252,
"SVK","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.626210765,
"SVK","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.831675657,
"SVK","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.942979797,
"SVK","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.795882486,
"SVK","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.105399646,
"SVK","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.723053663,
"SVK","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.087857742,
"SVK","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.951763762,
"SVK","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.500283822,
"SVK","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.854683278,
"SVK","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.369388344,
"SVK","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.229425057,
"SVK","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.49670866,
"SVK","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-4.280658795,
"SVK","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-7.136780593,
"SVK","QGDP","TOT","PC_CHGPP","Q","2020-Q3",8.950322314,
"SVK","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.509573067,
"SVK","QGDP","TOT","PC_CHGPP","Q","2021-Q1",-1.371176973,
"SVK","QGDP","TOT","PC_CHGPP","Q","2021-Q2",2.010044581,
"ARG","QGDP","TOT","PC_CHGPP","A","1994",5.836200695,
"ARG","QGDP","TOT","PC_CHGPP","A","1995",-2.845209605,
"ARG","QGDP","TOT","PC_CHGPP","A","1996",5.526689834,
"ARG","QGDP","TOT","PC_CHGPP","A","1997",8.11104676,
"ARG","QGDP","TOT","PC_CHGPP","A","1998",3.850178856,
"ARG","QGDP","TOT","PC_CHGPP","A","1999",-3.385457049,
"ARG","QGDP","TOT","PC_CHGPP","A","2000",-0.788998924,
"ARG","QGDP","TOT","PC_CHGPP","A","2001",-4.408839703,
"ARG","QGDP","TOT","PC_CHGPP","A","2002",-10.894484806,
"ARG","QGDP","TOT","PC_CHGPP","A","2003",8.837040773,
"ARG","QGDP","TOT","PC_CHGPP","A","2004",9.029573319,
"ARG","QGDP","TOT","PC_CHGPP","A","2005",8.851659925,
"ARG","QGDP","TOT","PC_CHGPP","A","2006",8.047151495,
"ARG","QGDP","TOT","PC_CHGPP","A","2007",9.007650884,
"ARG","QGDP","TOT","PC_CHGPP","A","2008",4.057233103,
"ARG","QGDP","TOT","PC_CHGPP","A","2009",-5.918525084,
"ARG","QGDP","TOT","PC_CHGPP","A","2010",10.125398164,
"ARG","QGDP","TOT","PC_CHGPP","A","2011",6.003951689,
"ARG","QGDP","TOT","PC_CHGPP","A","2012",-1.026420465,
"ARG","QGDP","TOT","PC_CHGPP","A","2013",2.405323788,
"ARG","QGDP","TOT","PC_CHGPP","A","2014",-2.512615328,
"ARG","QGDP","TOT","PC_CHGPP","A","2015",2.731159839,
"ARG","QGDP","TOT","PC_CHGPP","A","2016",-2.080327847,
"ARG","QGDP","TOT","PC_CHGPP","A","2017",2.818502971,
"ARG","QGDP","TOT","PC_CHGPP","A","2018",-2.617396456,
"ARG","QGDP","TOT","PC_CHGPP","A","2019",-2.025934233,
"ARG","QGDP","TOT","PC_CHGPP","A","2020",-9.89526896,
"ZAF","QGDP","TOT","PC_CHGPY","Q","1961-Q1",5.283162054,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1961-Q2",3.141132323,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1961-Q3",3.537146061,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1961-Q4",3.457111867,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1962-Q1",5.368853258,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1962-Q2",6.509246778,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1962-Q3",6.215872443,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1962-Q4",6.607290092,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1963-Q1",5.293912413,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1963-Q2",7.39021182,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1963-Q3",8.114003821,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1963-Q4",8.627785524,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1964-Q1",9.217818014,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1964-Q2",8.330023211,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1964-Q3",6.536189845,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1964-Q4",7.752810132,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1965-Q1",7.806654938,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1965-Q2",6.914559422,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1965-Q3",5.584936856,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1965-Q4",4.291390843,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1966-Q1",3.759659917,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1966-Q2",3.883849891,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1966-Q3",5.748257538,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1966-Q4",4.360363048,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1967-Q1",6.656582495,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1967-Q2",5.676076147,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1967-Q3",9.378365174,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1967-Q4",7.040123665,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1968-Q1",4.980981285,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1968-Q2",5.279118669,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1968-Q3",1.320678553,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1968-Q4",5.145436461,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1969-Q1",4.190433764,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1969-Q2",3.643046824,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1969-Q3",7.218940101,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1969-Q4",3.809053319,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1970-Q1",5.286849847,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1970-Q2",7.525998533,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1970-Q3",1.642860733,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1970-Q4",6.658863094,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1971-Q1",5.957883758,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1971-Q2",2.992432488,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1971-Q3",5.55263699,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1971-Q4",2.697885433,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1972-Q1",0.6024105,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1972-Q2",2.490415309,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1972-Q3",1.234980502,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1972-Q4",2.292610116,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1973-Q1",4.22628983,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1973-Q2",2.688449427,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1973-Q3",5.593100555,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1973-Q4",5.754146053,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1974-Q1",6.358559004,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1974-Q2",8.302041149,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1974-Q3",6.449967037,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1974-Q4",3.452454161,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1975-Q1",1.148133398,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1975-Q2",1.496718934,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1975-Q3",1.163621992,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1975-Q4",2.969626851,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1976-Q1",4.742459791,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1976-Q2",0.913164578,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1976-Q3",2.493509168,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1976-Q4",0.91245953,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1977-Q1",-0.614192603,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1977-Q2",1.506490138,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1977-Q3",-1.235059012,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1977-Q4",0.002963558,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1978-Q1",1.869821189,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1978-Q2",3.73902868,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1978-Q3",3.020486778,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1978-Q4",3.427018117,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1979-Q1",3.53490338,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1979-Q2",2.227984745,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1979-Q3",4.111071621,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1979-Q4",5.289307971,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1980-Q1",5.603966755,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1980-Q2",6.920808722,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1980-Q3",7.945617909,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1980-Q4",6.012703734,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1981-Q1",5.168764428,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1981-Q2",5.460639508,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1981-Q3",5.194572768,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1981-Q4",5.613476113,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1982-Q1",3.351452457,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1982-Q2",0.298692939,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1982-Q3",-1.165397177,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1982-Q4",-3.854637026,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1983-Q1",-4.453499234,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1983-Q2",-3.249435611,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1983-Q3",-2.109084591,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1983-Q4",2.541563112,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1984-Q1",5.916250836,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1984-Q2",7.66954987,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1984-Q3",4.678250894,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1984-Q4",2.246739252,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1985-Q1",-0.058200822,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1985-Q2",-2.804155293,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1985-Q3",-1.426912484,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1985-Q4",-0.52662913,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1986-Q1",-1.122663504,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1986-Q2",0.289240695,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1986-Q3",0.780967301,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1986-Q4",0.133362615,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1987-Q1",2.077765132,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1987-Q2",1.739358961,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1987-Q3",1.88136542,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1987-Q4",2.700870283,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1988-Q1",3.491728867,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1988-Q2",3.856222801,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1988-Q3",4.870304128,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1988-Q4",4.571265805,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1989-Q1",3.660927358,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1989-Q2",3.376636664,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1989-Q3",2.086710994,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1989-Q4",0.511185229,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1990-Q1",-0.027499772,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1990-Q2",-0.541507137,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1990-Q3",-0.704873214,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1990-Q4",0.006157802,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1991-Q1",-0.868669823,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1991-Q2",-1.010671037,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1991-Q3",-0.965834202,"E"
